CRASH_RECORD_ID,CRASH_DATE,CRASH_TYPE,CRASH_MONTH,CRASH_YEAR,CRASH_TIME,LATITUDE,LONGITUDE,LOCATION,ZIPCODE
101e1e2d3e5654a59ae67b0e16c73cebd4f523777454a45529792942c95a3fea326f33564b61f9345ec0db0b5d49b82cfb388ddd7e4fc83f8f140317681c2fb3,2023-05-04 15:00:00,C,5,2023,15:00:00,41.81237471,-87.723608404,POINT (-87.723608403774 41.812374710327),
16d5a6d1f42ccaf44441311a8def276c136c84a77d047b3c41d3d513ffa123c0b09d3800f1229bf6b89a22a0502035664c594950edfb60d08b7356f29944e312,2023-08-24 12:20:00,C,8,2023,12:20:00,41.749699577,-87.585957242,POINT (-87.585957241503 41.749699576791),
13517f06732a4ea42797dc8d9895f78eadd360a5b3f9959ec04684924f59e3adf1c4fad8bfade8bc9da34d36297f1a63f1fc3076612906dbe01bd80482abb511,2023-09-05 11:10:00,C,9,2023,11:10:00,41.983151554,-87.67815826,POINT (-87.678158259932 41.983151554227),
11a476462a6adf5bee55de8b544297c2a162467a5045e25e88f484e43d97c57da79e7c480871572cea638154d08e3e4c4ffa1d20d4b4f59798120808672c72a4,2023-09-19 17:17:00,C,9,2023,17:17:00,41.989896479,-87.660410853,POINT (-87.660410852802 41.989896478601),
13a4ebf4cad3e544a4a6b995f03507cdb3f9a18390310ae3a3a028dd755381303162c6813c4c92f24571fa1bcaed331a975225f26dd0857d8d79916cd18dc0e0,2023-09-24 17:20:00,C,9,2023,17:20:00,41.786622957,-87.7032112,POINT (-87.703211199798 41.786622957359),
1403295012384a3697dee4080151834c5f2b590f6bb7b9086d1dcd276745ca9dc24664713a6be9557e6e686647f3a9e0388370be7141f2c57791d569523f8d50,2023-12-30 10:00:00,C,12,2023,10:00:00,41.978800406,-87.656628292,POINT (-87.65662829164 41.978800405712),
1157762e974b03b04e8fa5ffa2d9beb8ae1c6bc6ca91e5890304a359e282e9701828dae53ae2ad0b446a531cd39d395bae075088f9a371d7ed5db4cc8c7009d3,2023-04-30 17:48:00,C,4,2023,17:48:00,41.751528662,-87.573479764,POINT (-87.573479763876 41.75152866227),
1483b92cb788dcb98707d88f1f0478f39e98cb61109da4aba41cdea2e09d6528df2ff57db751a4f047ecf5e2515e52433bf6c35250f63aed1ae5dd6d5bb03859,2023-04-14 13:05:00,C,4,2023,13:05:00,42.004113595,-87.81803471,POINT (-87.818034710045 42.004113595271),
1140224400ac0955ef4baa09743ee2319d25a74dab3fa87a1413c3c21a35ac9109d3c99a087239ef186e27484935685734bca87651e20b165983923b58657ec8,2023-04-12 14:30:00,C,4,2023,14:30:00,41.795301281,-87.586945064,POINT (-87.586945063756 41.79530128065),
14d6a6be95d1b4c611369f896a22062946dd1242197c589f1dc8c51e5a5db512b0874c34ffd8fb9abfdcfb71036e5d0942ff5619fe2cfc51c43b3b7c1673dab2,2023-05-19 07:15:00,C,5,2023,07:15:00,41.791686815,-87.697971768,POINT (-87.697971767961 41.791686814717),
150b1c9f39105e905ceb9fb2eb316d0f0efcb8001241e5ac054266d3a83d7e26dcaeb9c4c67b54a0258623d903fd0d32db8e77ad3a1b716504e23dc233dafc4a,2023-08-23 08:15:00,C,8,2023,08:15:00,41.954254597,-87.70543651,POINT (-87.70543651028 41.954254596877),
e9029aa68a2e709674529bb1163c1a14f205e4af32f5a2c4c494b666a297fd40ccab21f2608c8611110ca225a4b1ca5566003b3c8471166908264ac6bf8f122d,2023-01-14 00:25:00,C,1,2023,00:25:00,41.958986951,-87.933993929,POINT (-87.933993928974 41.958986950953),
1556ee895b7a11c370617a63ef5b35e7a3a21c68d8a895b55999e64da310ce0bdc9a38bae4686d6ce29afe51f8261187ce64881c6147a3929377827cdcfde459,2023-07-01 21:57:00,C,7,2023,21:57:00,41.800494458,-87.651541356,POINT (-87.651541355552 41.800494458032),
e96df97a7a8680a96083c88a7b40a4b9cbbe4317135d07c0bcd435a95a67c1b745160a6580c83efcbc3deafd469ffc4ebd150be84726775fcea863db277c3f55,2023-05-24 17:17:00,C,5,2023,17:17:00,41.794090446,-87.630527331,POINT (-87.630527331008 41.794090445987),
10b0528be2699c0d28b4ee378febd3123fedc83928ab23c79e4188810f2afa5bc3100fd2a741bb59e7edd3de7a150dd62f6deee04947fa071f23135d026bb05f,2023-12-16 12:40:00,C,12,2023,12:40:00,41.92266285,-87.677944863,POINT (-87.677944862503 41.922662850493),
945532ef5a5b7bf476821fca25d7c4e454ce1aea7d2ba8dafc1b11f0db95d5de463e3e04ae8ecff72d1a07ba5fc4264e63d9a251181c731d09b90b5d87882aec,2023-07-29 22:15:00,P,7,2023,22:15:00,,,,60617
103e51e2a44ce9e83728807f7bcb361587bbbcc990a841414f3efbae7640923ff05569185658b906de1677d42566e527799f82e71b05c85e436626bf6ad846f0,2023-05-02 06:20:00,C,5,2023,06:20:00,41.772272403,-87.666325899,POINT (-87.666325899259 41.772272402665),
16aa0045bae2b5df1fcebd35e4e2afc9d24fed77a8d22ca9ab3a99f913d140b9bf93aaeaa55ef16d7c2e83be6d5ab264ff9b7be8ca276c50ab284cdec4f9fccf,2023-02-10 14:48:00,C,2,2023,14:48:00,41.764915642,-87.67359644,POINT (-87.673596440497 41.764915641541),
e9295c2a37003060d0fd75558919b091bb511944c3dc0ba67075648f962ec01d4f5ea333ee618febbfd1878bfc1fb13596fcede5d23b8d2e0a95b10b22edcd8a,2023-01-18 18:15:00,C,1,2023,18:15:00,41.822958463,-87.691425915,POINT (-87.691425915045 41.822958462973),
1abdecf16ec1384469a797647953cca9cdf4be5255c058fa4ef50313706c0eb10b945694ce8957b8d0ef2b9b8aa70f8486a9768d46f548a7683e1c0002db8b5f,2023-03-26 13:25:00,C,3,2023,13:25:00,41.810223248,-87.674691976,POINT (-87.674691975845 41.810223248453),
515402d98735251440ee22b867edf08ab30411d5d9715707bf57b3a3a40345a3ce10c807099bff9263aed35efb5088c92bce7769aabfe1440534aa1b0c727f64,2023-12-21 10:35:00,C,12,2023,10:35:00,41.917103631,-87.687248767,POINT (-87.687248767006 41.917103631009),
0adb38fab8f40a478000f5f87e21033da5eae49951b68160767bab8c3969897240c807cbc03e05f1376dafd64fb25a5c6e88f32322195ae4519e951e0823ee46,2023-10-01 15:40:00,C,10,2023,15:40:00,41.966436043,-87.716743621,POINT (-87.716743620908 41.966436042826),
1af2b0fd22fa7c24e9937cbff7fb8c8c68e2be78b32d3238ef39549204622866561d7426a7d24b10a20e3908f8928613d868d927a61cf31c38db70f288e2c7c8,2023-03-16 09:00:00,C,3,2023,09:00:00,41.868889711,-87.639098928,POINT (-87.639098928088 41.868889711112),
21202996a7396a5650145416314178b14e3e7c68e49b0a71588495486f4b114a4f7e71ed35fc8e4d1bb3b84c56c3afbfd6037b528a3cc2647f61b418b7896825,2023-01-31 00:22:00,C,1,2023,00:22:00,41.938362382,-87.790006288,POINT (-87.790006288159 41.938362381507),
05eccb118d0a6f666488aa5bb2a9bda953fd1b5b7b21a666b337f76497ff5e713d0b926b58ccbc48095e82050843607aa51963ec33538263cf98222acce5c72a,2023-01-10 08:45:00,C,1,2023,08:45:00,41.743533071,-87.604873184,POINT (-87.604873183561 41.743533070705),
05c73e65fb4e1bb584226fab4ebfbb61edd5bda6b3a947be090912ad52aad1f9e620422355c9007cc9ff40195cb2b8d361f55bf668abdbb9cbd1e25421d3699c,2023-05-31 12:30:00,C,5,2023,12:30:00,41.735468459,-87.692370736,POINT (-87.692370735592 41.735468459066),
05b0c4bb63de5db65d736a31a093a06a940a13a76b6bae755104894380288b390ec908005c927d1c330e5b711b87f810b850e7e307e5cc570b2dc0f9993e359d,2023-03-13 06:43:00,C,3,2023,06:43:00,41.839327534,-87.724563122,POINT (-87.724563122429 41.839327534498),
217a2c9f3e7a7f0dffc83429ca43cf57d1e9694fa49b666fb357dfe8527dab6eb938a7331c89c992a0f7794977932dac0f5cff65d51b996988f9d21c57bca081,2023-04-21 17:45:00,C,4,2023,17:45:00,41.908764909,-87.762300103,POINT (-87.762300102916 41.90876490887),
ecfd585b54087af07add298045f1953f7e9a2224ea54139e73ded29c0baadc30f031c06160a13bf40c440054b739eaa478b21e3680c4b060aff92728f87b5a3d,2023-07-05 13:30:00,C,7,2023,13:30:00,41.837732675,-87.66589445,POINT (-87.665894449999 41.837732674972),
04d675964096eb7dbccb0453403f06c8ec15967efeb89d0ec92770759e2429c0457a8618c8e3fcc343074a95b1b44d2950ad17b3c09822a216ee8be26d332a3d,2023-05-24 17:22:00,C,5,2023,17:22:00,41.910004723,-87.711735404,POINT (-87.711735404094 41.910004722901),
066200be71b792d11c0e32aada2f6c8e1dfdc24910147ac5138aa69fe66ac71b4972572738ee6d5e3ab033ae646bf4a6a1d0a39123e4843856f9294d77356844,2023-01-18 12:21:00,C,1,2023,12:21:00,41.950382578,-87.680069027,POINT (-87.680069027466 41.950382577588),
04b286ca1288032fa148edb0675adb8235c084119a90518fd4bfe09549d7d161c4142632075efbcbc317e2bbecb9c6bd8bf8d8b395fc6ee8f1fdb62f28615e72,2023-11-13 22:30:00,C,11,2023,22:30:00,41.844330771,-87.710609783,POINT (-87.710609783291 41.844330770676),
2328cf74813264ac81101aa8140dc5d98b04e349df614b832e631a0b69dd9e16370eb340ac0acf95b71c9635175c001df5acc63060f4f188708504f536169eb0,2023-10-30 17:42:00,C,10,2023,17:42:00,41.70698079,-87.559498782,POINT (-87.55949878187 41.706980790246),
23c389f9d988c389aa405d61fe223c2082111d120f36ed2e6527daa9a489877323001956325a9006cbc702ad83d7363988d61b0d894346f02d4c0f23288d9be7,2023-05-04 18:08:00,C,5,2023,18:08:00,41.856768761,-87.646759794,POINT (-87.646759793871 41.85676876077),
ea87a5a13e5e15016b54605b704a042a87f07c717ca52db1db89c35ba55c7f7d74540ce7ffd0b8804dd918523c10c6a376711c60dac514aabb111b67af26af52,2023-07-25 22:00:00,C,7,2023,22:00:00,41.975355803,-87.65189745,POINT (-87.651897449989 41.975355802966),
ecf9fb5a0166b7784bd5f82b1300320f61f47ef44a84fffbb9772e6b611cdcae6547d742197fd61d13ba1209c3aac66116e6af01ba43820ad39d8ee17ba7482f,2023-04-06 13:10:00,C,4,2023,13:10:00,41.798524742,-87.692858765,POINT (-87.692858764996 41.798524741967),
23cef06b07c1f8eaed9b0f5d38fd43b389c840b7d004f28d40846dcbc3e70840e5b44ead7b0baa05922c8fc7da20d4b486acf30b9ca21f5f88f6897c2d6af92e,2023-05-08 13:21:00,C,5,2023,13:21:00,41.958709105,-87.708313315,POINT (-87.708313314865 41.958709105331),
02f51f0cf8a0546c7366f5c1205d305466e3b7b7ac9b450b1aacaeae9936b3215a1923492b0333bad23a97ad0d45eeb22e98b4209f5f258645007af263ef27ed,2023-06-11 18:26:00,C,6,2023,18:26:00,41.982882946,-87.787588155,POINT (-87.787588154962 41.982882946329),
026f53e0af990d202cb741ee5e70c14aa29b1950eeb037a5e7f042e39709feed2b4a69d8677e05b57dade0210894617fd412efc598dd3a5b45f9f080d27483e5,2023-07-31 13:21:00,C,7,2023,13:21:00,41.920551477,-87.740271588,POINT (-87.740271587921 41.920551477312),
e5ecbc24236e008a758da32d8e20224a5410b4f8f82b05f59415ce3c9f4aa65a2c914175d7d489ea16dea4a7a6b164cbb668ed452c4f383b42fbe77490c63bdb,2023-03-24 21:35:00,C,3,2023,21:35:00,41.972863677,-87.664513717,POINT (-87.664513717048 41.972863677002),
eb5be0354e693df1f7f36226500191004609f02b85eb92872595da8f3dc93b09b2e6a08d36359a13b0aaf6a54aa1fb4a283018704a035627a0f396200075c3d8,2023-04-05 02:31:00,C,4,2023,02:31:00,41.773407967,-87.57037243,POINT (-87.570372429966 41.77340796701),
072597aebc24f483829f1b43530dd02e541a25b745cabc50d117dc35931f7d2f30ef4e0d498a19369e4f2f32d2b33d06225e19f30af00c0d4636e5237c43a7b1,2023-06-21 12:50:00,C,6,2023,12:50:00,42.001176533,-87.81339871,POINT (-87.813398709969 42.001176532512),
1fb4cad8beeaf956a41d0df2e97bd914f666efd3fae04a5867c1ac9cefa292c111058249c098ab60886186f9ce120d71fb856c865b674c9fa2897798d3b706fe,2023-06-07 08:15:00,C,6,2023,08:15:00,41.997461409,-87.787858245,POINT (-87.787858244695 41.997461409149),
e59956fb1a2b17c9c47305cac122c77f67aa5283d5bd980f0c3bcbe96bcdebc3b5695b6e608a9065be7c83e612740788a1575f453526ac9a7b3722a17918b4d9,2023-01-08 00:55:00,C,1,2023,00:55:00,41.955226138,-87.710655226,POINT (-87.71065522602 41.955226137985),
e4fd1a0c2b7a10c5ca63022557d737b745b07318607062dfcd84ce447f939c83ce3e2ac16b5a9a2c0a7313dc76384b25d2931f80f737919f8576ac65fcad4b45,2023-05-13 14:00:00,C,5,2023,14:00:00,41.931671594,-87.727631537,POINT (-87.72763153697 41.931671593958),
1bde0316de4b23649165531259d41c89a11294bcbb888a07fc12557a917500d495f315bd4181a34100ff4ebea41fb274389fc5d9fcbec8d3cb75a5463e163c17,2023-02-15 14:00:00,C,2,2023,14:00:00,41.882670497,-87.624241539,POINT (-87.624241538569 41.882670496958),
e53abd13fc56e319ba757d799264f4f8067e5b8be2b4b561d340ff7cd6e231b9ab403b6b4af8618a3d4354e06656c9bbd567b8c44beae6944b572a3b166a0159,2023-04-19 08:05:00,C,4,2023,08:05:00,41.93857446,-87.757948363,POINT (-87.757948363002 41.938574459987),
0a20e4cbdbad173482a37d106afb4d2c7a50a8fd16e9582bf2078ea02d0fa6a75b5fdcdc5ccc86980522156b8f3441d1de16c6b727fea0773dc5abc7d60a26c4,2023-02-06 19:01:00,C,2,2023,19:01:00,41.961759122,-87.715460779,POINT (-87.715460778838 41.961759121872),
0a11f4b552dd8daf8944c1a37f00cf7f4db3f24654cf893b61c0ce503aafb47506972f7f5308d9064b21077c2ee5bd5e61194190e374ebe4ca7eeb8f0ba822d5,2023-11-07 14:38:00,C,11,2023,14:38:00,41.943187373,-87.688302021,POINT (-87.688302020702 41.943187373182),
ecf782506335960e25f799c5349a5a035710a6d3d114c58efd08f5b209731ebf67b0fb3c29e58149b774a4b91657bdba86a5da266cf5581b8b50ec62fbf83a1e,2023-05-10 17:13:00,C,5,2023,17:13:00,41.975335342,-87.751655533,POINT (-87.751655533045 41.975335341992),
1d8e40e0158f1ba8cf943063f28cce46f6b5bc44252d95857b586d8602cbb87667f0881f67b73aadb1daafe9246f84caa7c6a5db43dc0f61ec33b00386d401cb,2023-01-04 13:00:00,C,1,2023,13:00:00,41.924026306,-87.669357601,POINT (-87.669357600729 41.924026306083),
e69336688a42958b707b1677ab3dae90e3d3a3f6d0c4a3e468c01721ae1de5a4bf28e53a4709b180edaf404698a0e019d2f64b13b6625c8e75ecdc9bb0d1f4ed,2023-05-30 15:20:00,C,5,2023,15:20:00,41.997730287,-87.806645117,POINT (-87.806645117018 41.997730287008),
08cf5020a7e8d328284e0c63a627a0b7da8af68358726423c07242dcddeb429560c24862525163778629b25aa26fdd09d0e5d136b1985ccff1bb4faceb8af0af,2023-08-31 08:00:00,C,8,2023,08:00:00,41.76600723,-87.691692661,POINT (-87.691692661428 41.766007230055),
1e7da07063787cab57214112f47911ed2036d3ec4cdb0a40fdb74ceefc86d4bd36dfba432940806fef4a2c11d70f52d6556ae77106eda2dd7bd74f32bcb8e288,2023-04-28 16:45:00,C,4,2023,16:45:00,41.886005833,-87.620828957,POINT (-87.620828956741 41.886005833425),
1e8aaccdaf260422c57776ffb9a8c90a365119a4ecc92a00fb6d923c118663994edad316c893433fd4317a955020d6ce1040b486d44ab68957729694c662a660,2023-04-18 14:59:00,C,4,2023,14:59:00,41.842567447,-87.706261199,POINT (-87.70626119931 41.842567446633),
088a805609fc82e602d08bdffc3269bc5ac5d578ec2de6f0119176672cc12893eba282a9f8cec4689043e3e5539f836692400e3b2be0c84cd377c961f6a71cb6,2023-12-03 11:40:00,C,12,2023,11:40:00,41.976146252,-87.679169673,POINT (-87.679169673479 41.976146251821),
0886dff3485d99029f0d60bea1e622192dab5b8768a48baad0edaf263d8388e2a57d03e7dbfdb1e39c2b25728049f6c8411c999c2dc00e737bfb9795db600b15,2023-09-15 13:00:00,C,9,2023,13:00:00,41.785971636,-87.730360896,POINT (-87.730360895839 41.785971635777),
1f52fee6b14b4eef1a82420bb60445b993cc93d3245c3321bbe71b711ad1426c4c3b4e172d7bebcbb2d9bf34caf7e714254a6e2d89ae2b805dc42f0749945b85,2023-06-20 14:44:00,C,6,2023,14:44:00,41.997936606,-87.671840803,POINT (-87.671840802874 41.997936606449),
082b6e88e8ea2fdd5fdc081c1271bfd8dc88b1ca295d1ced0bd528b153c3132fe82f6016f23d0d92b2012833f9dd6f3bd99752e770191fcf6bb28aa6f25fa4c8,2023-09-16 18:30:00,C,9,2023,18:30:00,41.800527702,-87.723519275,POINT (-87.723519274799 41.80052770213),
8bec62191eef94fa512f66be3f54098c2cc4808269a335b23aa0472ca5441b88bed8c85da0cac5a6b28d1e47e2d1db1f8b05883d495ae164d981f728a4e6e61f,2023-07-29 21:20:00,P,7,2023,21:20:00,,,,60073
6da09eca2885aab53839bb14e91f693710409f5445351fb70309e3f40e17b5e0ecc1abc3b1af6bc7f7af69b59f3d10a049001361a2da3b816aa642c374924b4e,2023-03-23 19:08:00,C,3,2023,19:08:00,41.773130286,-87.612569874,POINT (-87.612569874271 41.773130285966),
2836ba0b6535d03a73c7c90cdbe5e27b37c431034684d0f785218a6024a84f1c1a789dd2615f5a1e72e36788e6deeaa813f22085995420d54db32e0d99c1b4d7,2023-12-22 11:10:00,C,12,2023,11:10:00,41.953203301,-87.756048735,POINT (-87.756048735038 41.953203300975),
b8968e1f68abacd87ef303dfe8a20e58709fcafb9779c58d4e31aa81a9c22224da21b40e558856ea7c34ebf4faa0adeac7c2d0db6217a90e2e1b6909ba156de5,2023-11-08 12:21:00,C,11,2023,12:21:00,41.679607555,-87.63728964,POINT (-87.637289640045 41.679607554969),
b6c32350143aac2f528159e6398132e5af76b0e32eec4816ba73970641a70e16bf26f3c4794e68d52c99497ed048ff977ab267e16c7ff5d9536526617d492e73,2023-11-08 10:15:00,C,11,2023,10:15:00,41.779631861,-87.65921691,POINT (-87.659216910005 41.779631861035),
8d6945a859c797eef893432f0a4857f81acd17a07595378314bab46b84e3e4cb03a8e818d2ebe099bcd3d7b0c4474ff0116b26b63fc9783109d87db286867187,2023-12-15 07:40:00,C,12,2023,07:40:00,41.893148473,-87.707851581,POINT (-87.707851580954 41.893148473031),
c91f06f0bcb70b967a9be2bca3d78cc25a2b837a01768b4866b6d4d7f259915f68f3a9afa4b1777206b98235138e2a4298e201bdac0ff220f146dbd70e637ddf,2023-12-29 13:29:00,C,12,2023,13:29:00,41.867300171,-87.627683894,POINT (-87.62768389401 41.867300170955),
46f16ef95068af41ee64f2930ad003e76b28362fdb60f56d1bf22c846def52b92c2e71919944576b84ec69fda371f517a576bd5f835a38eaaccf65957f70ea82,2023-12-23 04:00:00,C,12,2023,04:00:00,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042),
eddc9a8aee0bc5a83e7659d2bf60c760638136834917626f771d284d1ebb487a487719452d17398aa336b935e82d73a5441c560a7db99f54d6cc0ee9a1cc791f,2023-11-15 18:50:00,C,11,2023,18:50:00,0.0,0.0,POINT (0 0),
3b5129c763f2dbf53dc6252bfd6d4cb51856589e39ada3a47b46efb1292a27a89de07b634e6ee62203071a5891666a043c2ad56de4ddce54ec16d6598edadeed,2023-05-24 17:00:00,C,5,2023,17:00:00,41.965651338,-87.687436176,POINT (-87.687436175687 41.965651338476),
e2c77a0f23b546ba8f839f6408474d7bdddd66e53ce26ac234ec617a8b827f01e334564c7846f7301a06259750b6dca7048469f1ed936364c15568d20dc4401a,2023-01-26 11:50:00,C,1,2023,11:50:00,41.903536788,-87.661859583,POINT (-87.661859582959 41.903536788031),
db5884e989d1386e494b81bfb4c53b230d36b794efe869e20fc3bf3e73d1ce8081efae6e3cac7a0334689fb18eecf3d3585b633c40a910c0ea0e860f0f7c30db,2023-12-08 17:00:00,C,12,2023,17:00:00,41.910638062,-87.74703736,POINT (-87.747037360036 41.910638061983),
3b0248fc7398006be2c5fe205cc352d49452cdf55ffbde8828f17727aaa7ebc179d846a8c47d31c086e5dcbf5b79818506376c61261c0dc8ed6c51fea198661a,2023-09-21 12:00:00,C,9,2023,12:00:00,41.924028224,-87.742494712,POINT (-87.742494712227 41.924028223872),
8b314fa7ca62584a2955d8429c6fcd4bab14a7c3cc45eaf1e6df800e8b88d884aaf719da9114d4cfdc2de1572d9ca17f3321d6dd9d0e8653d7100bcbadc12239,2023-11-15 08:32:00,C,11,2023,08:32:00,41.927018439,-87.687864302,POINT (-87.687864302034 41.92701843896),
3bd3587ea3373216c5f97262d27ad47223778de8492cc69290be8f8b1d1d4ecf47683c1e0e6e1b004fa9334b3341a3b1d23a63d183f6a7cae989db5c6d202aa8,2023-03-06 13:00:00,C,3,2023,13:00:00,41.984733935,-87.656793985,POINT (-87.656793985453 41.98473393466),
0ed18d51511dfd802c2a83ae82510e715921290e0feb9384cad9f68c96b93ae51ac1bca8173e26765e488b281286875c391c62dec61d05bb0b5577641cc89501,2023-12-27 17:20:00,C,12,2023,17:20:00,41.805873425,-87.729795192,POINT (-87.729795191993 41.80587342497),
42dc7b982476a6e269f4472dce4ef2910a04d83d02c2fe072372185911beee7df2a88da3d32a60b63b09af3d5ff433081ab78a2afc9765df8b8a37ba708092fd,2023-11-29 18:30:00,C,11,2023,18:30:00,41.888563476,-87.747071022,POINT (-87.747071022024 41.888563476001),
3c617284da0a3db6aa101f6d0336e6455cc9b5c40b17cc6f13fb4f10c6915bf99d37b32db481144507c094676cb2632dc445888f83c9a46760251d97455ca536,2023-02-03 08:40:00,C,2,2023,08:40:00,41.827637978,-87.608708355,POINT (-87.60870835511 41.827637978027),
3c67c6101145bb81b7bb1c3e6a6117c558b6ecada838ad84bbf181fdf2b75d254597bb565145b779a99b7f142c15d07d28b187e70b5a6b9f886dc8263248af59,2023-12-08 07:00:00,C,12,2023,07:00:00,41.763547109,-87.575018901,POINT (-87.57501890114 41.763547109457),
370b1f0886e58a1ab888e36aefd21c70dae89a50777d048a98b1783eee3717cfd890b219bbc13041e51626944e980abb43fc7edece9a62bc05daf2ee12cc9ee3,2023-12-14 08:20:00,C,12,2023,08:20:00,41.995579197,-87.675876884,POINT (-87.675876883986 41.995579196996),
c797ae117f8b832ac2f3edb1c56b7ae4d7d4da28ab968334514ea6155a77023200b67a9b1f4159613634bb08fd0ed01e4b85d204650c1e15caf5098c9c275806,2023-11-28 09:00:00,C,11,2023,09:00:00,41.945879698,-87.757879307,POINT (-87.757879306965 41.945879698019),
e25a7d0595731718eb98b1b29e17711b0ac30794616c081e4338ded7dd1e00804370581c2c4ad726ff641beadfd94e24e950ce57b927ec38213b5b2b39249891,2023-02-23 11:35:00,C,2,2023,11:35:00,41.773226559,-87.74196473,POINT (-87.741964730019 41.773226558959),
5efec596a6198b996c3c05e4be3ce4a31e0b28a6e6d2a09a336e66f112ff85c006382c6ed6cdf7366a882136a2bb46353b734d46cc0641ecf97c40f31fec2c15,2023-12-29 21:13:00,C,12,2023,21:13:00,41.989727546,-87.748178979,POINT (-87.748178979 41.989727545973),
3a4a78315a42f7c6c1a31f1c67aff422f335d28bb5e595f8dee559cc4a54b8a39bb0df64a660a0ee598583c31fa582415f5980066b6d77c4a31f3ae0a61b1a13,2023-07-10 16:00:00,C,7,2023,16:00:00,41.819034002,-87.600417804,POINT (-87.600417803908 41.819034001577),
a1d3df243c0df10b291df6be646c6b1028c18fa0c1f0b4d1c9f219d30192179046af3e0fa8bb775f21a763e65b889b1a55fa655c3fe8bf6f7af7701faf874850,2023-12-15 08:05:00,C,12,2023,08:05:00,41.721150404,-87.658966651,POINT (-87.658966651043 41.721150403976),
c9bd2520856b8ffc7646fd12694509129ce13740e16c74c995562dc8731379e74e152cb83f09d5a2e951bb07a7509942bf4e4311afa80bfe8019a49c22b33e17,2023-11-21 16:00:00,C,11,2023,16:00:00,41.891772219,-87.774890984,POINT (-87.774890983957 41.891772219008),
897933c486ef6d61faa7562c1b601a9d5a0df19915145e3841a5388e074492bb6cc4366374efa0504f1346c0fc1a1dad8031de00056663718c9d86d8f83d56b1,2023-12-02 02:00:00,C,12,2023,02:00:00,41.944859607,-87.661389582,POINT (-87.661389582045 41.94485960703),
e2d8c5f49e8e52273207af466d5ce573c6771c48fddd769d2401514f6d9c77f094db2c8c47191b0aafd297923f03a27906f2122c0e907ca8b22cd6955d6922bd,2023-04-28 15:40:00,C,4,2023,15:40:00,41.770923216,-87.702807259,POINT (-87.702807258974 41.770923216039),
e2f7b3da92bb9cb5363fa812f8ad89ef9eb527359ee7c392d7eb16de807dc31d6c767265b29c1e5afa11ba207249a93c63fab9402595d1ca895af18b35c5d2af,2023-11-30 07:34:00,C,11,2023,07:34:00,41.793303389,-87.724451993,POINT (-87.724451993001 41.793303389047),
bba45757f11d0683fa86f8da66ccb73372d756d737b37f759f70baa2c851ca041173cde39b476dd1f4a1d56aba2e34862109552ed72e577658d526a044a9fea9,2023-11-30 15:10:00,C,11,2023,15:10:00,41.79573461,-87.762555326,POINT (-87.762555325992 41.795734610035),
38cd359447be50761d8e5b70a85fe479f65279a263c8dc90fa93dcc90e184d6d2587bc6bfac17c3e6429972131b220af68726f58e510991e7e2685c0d8d0520d,2023-02-09 01:30:00,C,2,2023,01:30:00,41.765738128,-87.675843137,POINT (-87.675843137401 41.765738127834),
a613d6505712207031922b853bfdf4b806a64ab7ea3cdbd37da8dc6e5174355162906692e11b0448510f03d54bb13fe88c481fd205a462919ad4b55a0a61b012,2023-12-30 14:30:00,C,12,2023,14:30:00,41.910530014,-87.667050586,POINT (-87.66705058601 41.910530014022),
098edb72fc0afed74eb554cbb6f1bdeea6badc7b83703611e0896be7d5935f1c4a06ddb4511478ce1f0b99112b0a8ba752002c58c87dbbb47b445ed29f551b57,2023-10-22 04:12:00,C,10,2023,04:12:00,41.903639931,-87.65554697,POINT (-87.655546970003 41.903639930952),
97839a424d14d4c323688e76dbf5932ee4b1fe254c0b04c9e5d817d1057550c45f97fa7a9b8e6f3165bd77e1632093a285d4fa32a05c30aa597eb9875977a04b,2023-11-16 20:30:00,C,11,2023,20:30:00,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042),
ca5da354ba1468e1fae9383194587725e4e3e196b77a341bd4a639c6101ec344ddfa3ee18573a042b833fea4ac87ad54c98bcc07c74cceb7bbc751f434d18536,2023-12-30 18:45:00,C,12,2023,18:45:00,41.884546961,-87.64758764,POINT (-87.647587639978 41.884546961039),
c74fc28130b7fb2f6f9f26306790fb9150428d68ce06a1975ffddfbb63ab75316cbcdd09282ace37744aa6c729de189bbb8fccff52e216110ea790c6dbb8735b,2023-12-30 15:20:00,C,12,2023,15:20:00,41.945612913,-87.781249472,POINT (-87.781249472044 41.945612912979),
a4692f10b70ab654633c92b200e5ec3c68cecaf2ad80724896981265ad8b78f4cb5f6365f12dfb4697fb8608934d6c730c3260583f94a1591f2ae8ffc33b0b29,2023-10-30 19:23:00,C,10,2023,19:23:00,41.794908912,-87.616471792,POINT (-87.61647179201 41.794908912028),
395c85fe1e911130732a417d950054df943d65eee81dcca402a94947152e9d6f9e1d7616a6a57080c99ae1be5a3a778648f96d778a455d1dd1a687020628e0bb,2023-11-21 17:38:00,C,11,2023,17:38:00,41.962392714,-87.728012185,POINT (-87.728012184971 41.962392713702),
9bf199c1f177e670a6f46fe1890b85d73061335d4ce50517abd8fe4dd8b5f84f4ce822fc27f7014f938ef9dc722377287de63805244340d5a932bd2f6e4a84f9,2023-10-30 06:30:00,C,10,2023,06:30:00,41.920676631,-87.775630269,POINT (-87.775630269041 41.920676630982),
