CRASH_RECORD_ID,CRASH_DATE,VEHICLE_ID,PERSON_TYPE,ZIPCODE,CRASH_TYPE,CRASH_MONTH,CRASH_YEAR,CRASH_TIME
edac3ad79bc43a128d72231b0fa63b4ff59bc2fb3a7ae98f92d4210796e255c756f4d18bbdcb34669aab941b33332bd130aa1a631da389373c7ac5a0feef7065,2020-02-11 07:37:00,796902.0,DRIVER,60607,P,2,2020,07:37:00
edac3ad79bc43a128d72231b0fa63b4ff59bc2fb3a7ae98f92d4210796e255c756f4d18bbdcb34669aab941b33332bd130aa1a631da389373c7ac5a0feef7065,2020-02-11 07:37:00,796910.0,DRIVER,60085,P,2,2020,07:37:00
9d60f26a14556a90bf652e02785943e3a1735b6f5e37bc87435c4227c214f30d43ef09d3d06d658462f2b15857604a88c6fb869508eb0c32cae5cdbb359db594,2020-02-11 07:45:00,796904.0,DRIVER,60620,P,2,2020,07:45:00
9d60f26a14556a90bf652e02785943e3a1735b6f5e37bc87435c4227c214f30d43ef09d3d06d658462f2b15857604a88c6fb869508eb0c32cae5cdbb359db594,2020-02-11 07:45:00,796915.0,DRIVER,60525,P,2,2020,07:45:00
9e5cbe2a64bab4fee23a57c66f165a338304314f8939042bc309be6dbe1ecd0473fece43e0fd2e81e8d301e15bd87115944801629545abb748d076411361ee5c,2020-02-11 08:00:00,796903.0,DRIVER,60402,P,2,2020,08:00:00
9e5cbe2a64bab4fee23a57c66f165a338304314f8939042bc309be6dbe1ecd0473fece43e0fd2e81e8d301e15bd87115944801629545abb748d076411361ee5c,2020-02-11 08:00:00,796917.0,DRIVER,60623,P,2,2020,08:00:00
5a568c67053fa87ed567ea5728696bf31fe3d73c301767d20c48839deb5a378ceef2a87fe5a73b5ae5d9c484dda70fbdb9f1251edd8715899cd7c9bbcee539ee,2020-02-11 08:08:00,796916.0,DRIVER,60804,P,2,2020,08:08:00
5a568c67053fa87ed567ea5728696bf31fe3d73c301767d20c48839deb5a378ceef2a87fe5a73b5ae5d9c484dda70fbdb9f1251edd8715899cd7c9bbcee539ee,2020-02-11 08:08:00,796922.0,DRIVER,60154,P,2,2020,08:08:00
d02566fc817ef5136155ce4c44233de7e82866949a32d393c453bcb49841c700921dae2262ede2397f333217ab9eed7683188c83b04615138e1ce968fe49a3a7,2020-02-11 07:30:00,796908.0,DRIVER,60630,P,2,2020,07:30:00
d02566fc817ef5136155ce4c44233de7e82866949a32d393c453bcb49841c700921dae2262ede2397f333217ab9eed7683188c83b04615138e1ce968fe49a3a7,2020-02-11 07:30:00,796913.0,DRIVER,60634,P,2,2020,07:30:00
a14236299dd06f5115c6e6e449b5bc2451769c969fd436d410e45df09df11f609685fec7060d37e64a67eaf360af6782a78b627b8c716de0beb1302933773bdf,2020-02-11 08:00:00,796914.0,DRIVER,60645,P,2,2020,08:00:00
3b6fceadfdc1ef4ba1252964e2ac58f0a4dab07809a01f42574535189d742a0d08820b5ff902808188936fa1196f9295c87507b5d27fd86d570049dcc1051494,2020-02-11 08:32:00,796918.0,DRIVER,60612,P,2,2020,08:32:00
eb17dc7311e5293bfe4f5b8c57d970ea73521471919286bf853f474da1dc9dabd50a689c236dc60e4427f86a3e2b7ff5e9f314edec233f8355bf1f35149e6d68,2020-02-11 08:30:00,796932.0,DRIVER,60628,P,2,2020,08:30:00
e316898b040343c71eb045388030eda6ac5d7030ef3bbb4c0060201c7762d2fb3b84c5777d9f6294c58a9c01bb6fefa50d1bb1dd5b9275503c608a2893254a23,2020-02-11 08:35:00,796933.0,DRIVER,60639,P,2,2020,08:35:00
e316898b040343c71eb045388030eda6ac5d7030ef3bbb4c0060201c7762d2fb3b84c5777d9f6294c58a9c01bb6fefa50d1bb1dd5b9275503c608a2893254a23,2020-02-11 08:35:00,796940.0,DRIVER,60634,P,2,2020,08:35:00
08aafb3ee7d09b29c97b5d475b1a601c5d0852d67d4ef50574f97054917c63ffe8e5e73dac11aa786968e5f11b9692fd45c30408c084316bee223592ba274443,2020-02-11 08:00:00,796934.0,DRIVER,60624,P,2,2020,08:00:00
08aafb3ee7d09b29c97b5d475b1a601c5d0852d67d4ef50574f97054917c63ffe8e5e73dac11aa786968e5f11b9692fd45c30408c084316bee223592ba274443,2020-02-11 08:00:00,796948.0,DRIVER,60060,P,2,2020,08:00:00
1b9a8005c2d19a061ed4f73e4678f56536610f68ee7a8ca74e710d7e109f836b69a526bdfa3e2d1fc0b10934ab633b53b2984703372275367678e73f0691d8e4,2020-02-11 08:55:00,796941.0,DRIVER,60651,P,2,2020,08:55:00
1b9a8005c2d19a061ed4f73e4678f56536610f68ee7a8ca74e710d7e109f836b69a526bdfa3e2d1fc0b10934ab633b53b2984703372275367678e73f0691d8e4,2020-02-11 08:55:00,796946.0,DRIVER,60647,P,2,2020,08:55:00
111b2fa70bc2d449ef1cdc614819fa878caa4d27ec3bcd75cc3b8e9868184a2a1abedfd11a6fd6465fe3221c49a6749623fb88a05ef69c07e6f721d976e51c67,2020-02-11 07:20:00,796944.0,DRIVER,60628,P,2,2020,07:20:00
b564c99648ce0e5d5b5c88100f4666b18aaf024c2e7461659d063321b3fad888f176f066ec10600d3b5f0797a8877808062faff43500f95e8c940077ad9f0fc1,2020-02-11 08:00:00,796955.0,DRIVER,60623,P,2,2020,08:00:00
5cfd34fb7bb7644a9c0e15b0c0f7865bf18ee0dd5c6ab658f1dff4d4ca3281450ec26ace7de804ac21251f8d599a482e1e3548807644ae069c874926d03d7cf2,2020-02-11 08:40:00,796952.0,DRIVER,60625,P,2,2020,08:40:00
1331a251399e57a699ec604e7106b61e012f2e4a14e399e2d3610f46a2591459a463bcb4e15920680cc1dee3712d9e348fa37c3e30210219fa7861b5cdf31a1b,2020-02-11 08:50:00,796960.0,DRIVER,60640,P,2,2020,08:50:00
e825342bcf2865dc50fd21b9fcc6bc4f3f846ab43676ecc8181b855901caccce4e660f8713ec3ec8bbd4aa48d57abae330539d942a83cb8099e7230fa22df4f5,2020-02-11 08:00:00,796954.0,DRIVER,60639,P,2,2020,08:00:00
904259ae253f65c2bbb8fbe2bdadac981a02653493dbaf57e88aee4f7ee9057dc2aac83ac7c6b5d6c6696e08d137268ec13bb52cf8cf60ee78b58ed2be622efa,2020-02-11 10:00:00,796974.0,DRIVER,60609,P,2,2020,10:00:00
904259ae253f65c2bbb8fbe2bdadac981a02653493dbaf57e88aee4f7ee9057dc2aac83ac7c6b5d6c6696e08d137268ec13bb52cf8cf60ee78b58ed2be622efa,2020-02-11 10:00:00,796978.0,DRIVER,60638,P,2,2020,10:00:00
1331a251399e57a699ec604e7106b61e012f2e4a14e399e2d3610f46a2591459a463bcb4e15920680cc1dee3712d9e348fa37c3e30210219fa7861b5cdf31a1b,2020-02-11 08:50:00,796972.0,DRIVER,60409,P,2,2020,08:50:00
930a8b592fc585e4ded9eb3229514b1cbaafad617dd458328b618f6cbcddc6f3dc8947bc048d0ccf6bd09e7a100482887f5176807926b58dc0c3af1338d5ad95,2020-02-11 08:10:00,796981.0,DRIVER,60804,P,2,2020,08:10:00
930a8b592fc585e4ded9eb3229514b1cbaafad617dd458328b618f6cbcddc6f3dc8947bc048d0ccf6bd09e7a100482887f5176807926b58dc0c3af1338d5ad95,2020-02-11 08:10:00,796985.0,DRIVER,60120,P,2,2020,08:10:00
94e649b8f230295e21dedd632d0e7e2e4107b35b75f76f0d402416d8c7e4168e759d9f7118603822a8d70fc668e87d78ac583038467a80d630b1777f5d863d47,2020-02-11 10:15:00,796983.0,DRIVER,60643,P,2,2020,10:15:00
94e649b8f230295e21dedd632d0e7e2e4107b35b75f76f0d402416d8c7e4168e759d9f7118603822a8d70fc668e87d78ac583038467a80d630b1777f5d863d47,2020-02-11 10:15:00,796988.0,DRIVER,60655,P,2,2020,10:15:00
708975f0ed56eeb00d50cb6cb7b12b7a4dd34bf804a6387c0ba20f2f8015cd4956758d93163eb4f2fffc4c26b4bcda88dc45b4ef697caf7f9de8732052460a54,2020-02-11 09:20:00,797002.0,DRIVER,60639,P,2,2020,09:20:00
708975f0ed56eeb00d50cb6cb7b12b7a4dd34bf804a6387c0ba20f2f8015cd4956758d93163eb4f2fffc4c26b4bcda88dc45b4ef697caf7f9de8732052460a54,2020-02-11 09:20:00,796989.0,DRIVER,60639,P,2,2020,09:20:00
ec648b7928219aef262997dad2c1b5b89e3becead889e4d197802098d2c5faf0c90e61ff9fe6eaa65e471dd35272963a3c4c73f31b081309056c7a0b95787752,2020-02-11 10:13:00,797016.0,DRIVER,60402,P,2,2020,10:13:00
beaaf956508ad9066ab11017ef9fd38fb0dcf464e647a556ce5fa50f5c5dc3db93b8909c842e0dbf45f567510287b68b8fbdb0e73446cbb04303759369863656,2020-02-11 09:35:00,797015.0,DRIVER,60649,P,2,2020,09:35:00
1be4f1747dfea14d5b74e953ced78c0544d3ae4253b163ad98cc19e4cbb3c36ca51868790bea6d64330370e8da725f8a032337bb169bb7fd23a7f26eadafd38b,2020-02-11 08:33:00,796995.0,DRIVER,60827,P,2,2020,08:33:00
96ee625858725423b3aa568831c29d98d1adc000891f3988d7ff9a071a1da8f622e1e2ebea43903f193a4952a2ed819db5947a8240b395f0829786a36f1438a2,2020-02-11 09:53:00,796998.0,DRIVER,60641,P,2,2020,09:53:00
ec648b7928219aef262997dad2c1b5b89e3becead889e4d197802098d2c5faf0c90e61ff9fe6eaa65e471dd35272963a3c4c73f31b081309056c7a0b95787752,2020-02-11 10:13:00,796993.0,DRIVER,60651,P,2,2020,10:13:00
ab440cd9381f0828d4af30801fb1dbf21439fb8fff8960a348631555c7c0d9343d3477c5a0de364969bcdf06518580ec13894fe3aa6a4b0fc7e81c0fd75d7326,2020-02-11 10:10:00,796999.0,DRIVER,60661,P,2,2020,10:10:00
ab440cd9381f0828d4af30801fb1dbf21439fb8fff8960a348631555c7c0d9343d3477c5a0de364969bcdf06518580ec13894fe3aa6a4b0fc7e81c0fd75d7326,2020-02-11 10:10:00,797011.0,DRIVER,60645,P,2,2020,10:10:00
3680001750a318e5cda0dc09969b1ef6f525bf6723e406ffec443a34a9333a4af26f8b92579ca4ad29921b63f6493e15a7eaa145c0110b1edf4032aa1bd61068,2020-02-11 09:51:00,797018.0,DRIVER,60654,P,2,2020,09:51:00
3680001750a318e5cda0dc09969b1ef6f525bf6723e406ffec443a34a9333a4af26f8b92579ca4ad29921b63f6493e15a7eaa145c0110b1edf4032aa1bd61068,2020-02-11 09:51:00,797065.0,DRIVER,60501,P,2,2020,09:51:00
538418fcfe56da39de768bc017e6f91fdead77e1f00901c915c4556c6946bd5400692a7c47f43dfcb8ba6c04b480ce6bb51dddfc22750e27e798851560a6e2e5,2020-02-11 10:46:00,797004.0,DRIVER,60640,P,2,2020,10:46:00
538418fcfe56da39de768bc017e6f91fdead77e1f00901c915c4556c6946bd5400692a7c47f43dfcb8ba6c04b480ce6bb51dddfc22750e27e798851560a6e2e5,2020-02-11 10:46:00,797010.0,DRIVER,60617,P,2,2020,10:46:00
7b8a199ad01be98f7ac7ecf14a4ee734ed86f820cb1f2934493a529a5ac21ad60b03f7a8c73a971f0d0f5c491a4be13819d3a8f7e5d25a32f05c72655ae195bf,2020-02-11 11:00:00,797009.0,DRIVER,60660,P,2,2020,11:00:00
7b8a199ad01be98f7ac7ecf14a4ee734ed86f820cb1f2934493a529a5ac21ad60b03f7a8c73a971f0d0f5c491a4be13819d3a8f7e5d25a32f05c72655ae195bf,2020-02-11 11:00:00,797019.0,DRIVER,60625,P,2,2020,11:00:00
cde2567ba445603c10c705b7bd3a2968aeaac23dd7d7fb89c0884a7428a49ea5e767ddae7db3dca923e91809c0d6c3af1b8e43b8646f52eeba3244cf58fbe593,2020-02-11 09:02:00,797012.0,DRIVER,60638,P,2,2020,09:02:00
4ecc82e6bd1d816b27830ef3d675bf381b1ccc663858aaf2c3d9eb672f70f45625032c71df89e4405808af8ba2b7a3bd82d24e0facacef4fae0495ce5e7921f1,2020-02-11 11:15:00,797023.0,DRIVER,60620,P,2,2020,11:15:00
4ecc82e6bd1d816b27830ef3d675bf381b1ccc663858aaf2c3d9eb672f70f45625032c71df89e4405808af8ba2b7a3bd82d24e0facacef4fae0495ce5e7921f1,2020-02-11 11:15:00,797032.0,DRIVER,60636,P,2,2020,11:15:00
61dba233336c1b2764c19d9e8a28d602f943bc48b841cb189285a6dcf0b074cadcd6a11d8f407d9172ac672aa4d77acd504c713762e8399d1fb51f776b173724,2020-02-11 10:45:00,797059.0,DRIVER,60148,P,2,2020,10:45:00
4bf9030e1afe5acfaf185482ff25f2f167249fae65e308210a5e6d01dcaadd1ca6b969358b8b99edecced6bb415adae55d8a8cb608bcfa58eb20cf47cd513e74,2020-02-11 11:10:00,797041.0,DRIVER,60634,P,2,2020,11:10:00
245eab30867f4e3106bcd4cdcc6fb2b2eef9b27cdf0a3e26d83dc9fa1ba8d453c5081c95e904e456ef542b384a076d95e5a3f1ecce1ee621f7c2f113cf841f20,2020-02-11 11:40:00,797040.0,DRIVER,60616,P,2,2020,11:40:00
245eab30867f4e3106bcd4cdcc6fb2b2eef9b27cdf0a3e26d83dc9fa1ba8d453c5081c95e904e456ef542b384a076d95e5a3f1ecce1ee621f7c2f113cf841f20,2020-02-11 11:40:00,797047.0,DRIVER,60610,P,2,2020,11:40:00
a0f56208af8ca149b2759196b75a45991e5b6d782e891cd081f422fe90aa17bde0e0860f1dc3e32730d11cdbe6ae02e296d6ae463b0c8135e40de3ef9342c8f6,2020-02-11 07:30:00,797050.0,DRIVER,60643,P,2,2020,07:30:00
3a94bc0dc5686df363c4e65a34c6c6a968dfbc90fe052390bc7929dc54354404f8d8295ea6445a839d4063cc2a4319e9fe503f46d1ff164a4dcafd06a44eab88,2020-02-11 11:43:00,797046.0,DRIVER,60642,P,2,2020,11:43:00
3a94bc0dc5686df363c4e65a34c6c6a968dfbc90fe052390bc7929dc54354404f8d8295ea6445a839d4063cc2a4319e9fe503f46d1ff164a4dcafd06a44eab88,2020-02-11 11:43:00,797054.0,DRIVER,60647,P,2,2020,11:43:00
5ab10eaf973302552b36e09c10da8d8bc7bcd3f9cd499661740a577f7490f8c12d69db9f7972b8bac4445bca41aacdcd48d085320ad3732b2c5a84fc48bc9d2c,2020-02-11 10:43:00,797056.0,DRIVER,60637,P,2,2020,10:43:00
5ab10eaf973302552b36e09c10da8d8bc7bcd3f9cd499661740a577f7490f8c12d69db9f7972b8bac4445bca41aacdcd48d085320ad3732b2c5a84fc48bc9d2c,2020-02-11 10:43:00,797099.0,DRIVER,60634,P,2,2020,10:43:00
70d9eecfbb69a2f47cf460a5a7589dce8c39efa8dbc908fc80acbe0fd891c6a1634078c80f030d66137ce1b31820314c24560dc7e88563926ad9e18367adabc9,2020-02-11 11:45:00,797057.0,DRIVER,60803,P,2,2020,11:45:00
70d9eecfbb69a2f47cf460a5a7589dce8c39efa8dbc908fc80acbe0fd891c6a1634078c80f030d66137ce1b31820314c24560dc7e88563926ad9e18367adabc9,2020-02-11 11:45:00,797058.0,DRIVER,60631,P,2,2020,11:45:00
e5e107a67f7a6ac0126f21819b8c7402be946e7273361326c80ca2fae5524a5f23bdaf5621ddc0d4c3b10dab502a585085f3258653763cecbb02b962e246d091,2020-02-11 08:44:00,797064.0,DRIVER,60620,P,2,2020,08:44:00
e5e107a67f7a6ac0126f21819b8c7402be946e7273361326c80ca2fae5524a5f23bdaf5621ddc0d4c3b10dab502a585085f3258653763cecbb02b962e246d091,2020-02-11 08:44:00,797060.0,DRIVER,60623,P,2,2020,08:44:00
cfab8ffebdda113fff7e94832989ca2aacb269c58b151dde273ada805b6a63059cb4c4dc9350c47d7bc5bc1a4748f882a74c09679b08b978ca4950c38cf0a21d,2020-02-11 10:20:00,797066.0,DRIVER,60615,P,2,2020,10:20:00
744c78d064bb84ce84cf105c8e295f08245a260a23c9e9593c434231d9d34652c2c4bbea96ea83e9c86714c3ff380b225710b031ff63a9fec6876ea9a4955013,2020-02-11 11:00:00,797063.0,DRIVER,60647,P,2,2020,11:00:00
744c78d064bb84ce84cf105c8e295f08245a260a23c9e9593c434231d9d34652c2c4bbea96ea83e9c86714c3ff380b225710b031ff63a9fec6876ea9a4955013,2020-02-11 11:00:00,797076.0,DRIVER,60610,P,2,2020,11:00:00
3e8715969050c6445b3b40f6ed294ea329b99b99dfe55670b2f474eae311df1d05b4bc64d5742975d56297fa8033b9b3a2f051555f4750fac30595df8503b206,2020-02-11 11:30:00,797069.0,DRIVER,60624,P,2,2020,11:30:00
3e8715969050c6445b3b40f6ed294ea329b99b99dfe55670b2f474eae311df1d05b4bc64d5742975d56297fa8033b9b3a2f051555f4750fac30595df8503b206,2020-02-11 11:30:00,797083.0,DRIVER,14012,P,2,2020,11:30:00
ce8b07b367161b62d1ca7902fa61d5ca8b0296a83a75eab4c78e123af9c05370a9992bfaffcf5027d9bbbeba50ebd4187b765306f1eb9e57574482064fa38e96,2020-02-11 08:40:00,797078.0,DRIVER,60645,P,2,2020,08:40:00
fca2679343b39360480da34f8cfed2c65bfbbfd5f203ed5cd32986a1a7d348177c62c5125ef184c69aa1f6be15c9092fa985511fe80a814f70ca63c0b63a2f3c,2020-02-11 12:15:00,797087.0,DRIVER,98110,P,2,2020,12:15:00
8b8d7fd0feb0dcd7f591cf5393468c8d48d37f5945b7504c7d8c20207ffc659c06b87d96f0b37d9688f27e6ecca545dbe9f25f828e92d0c8e5377df0151d174d,2020-02-11 11:30:00,797096.0,DRIVER,46312,P,2,2020,11:30:00
3a81bd1af4250b74d08e962d8b8446d518207c9868060c3792ae798f6399ba85e54921d720afa485dff2274b737f31d2d792e43e786c2c7045394f704d479f27,2020-02-11 11:15:00,797695.0,DRIVER,60612,P,2,2020,11:15:00
ef2dde070948b643cace7c5edddf63ec01414d33fad9be21d1cffe5e69ddd16742ec1ab564d3d2aae91b05be10d036d4d434c55788328caca76e3760a3ccc5c3,2020-02-11 12:15:00,797105.0,DRIVER,60620,P,2,2020,12:15:00
06ce92867b6b13f5b31011f7e633b87372165df3eafc0004cf39ea2c2aaf03163ec7855ec08020a2e5ffb6559093a1960fcf4a727c371b3a6b76b85c9da8c06c,2020-02-11 12:36:00,797101.0,DRIVER,60061,P,2,2020,12:36:00
7511fbd427b33971a52ec128a291ff4b2779ba3cf763429232e28bc7694ea1111190c6b150207a509c81342f95193d164f657653ef6abf0cc7d8ce16c8f633d5,2020-02-11 12:00:00,797109.0,DRIVER,60624,P,2,2020,12:00:00
7511fbd427b33971a52ec128a291ff4b2779ba3cf763429232e28bc7694ea1111190c6b150207a509c81342f95193d164f657653ef6abf0cc7d8ce16c8f633d5,2020-02-11 12:00:00,797118.0,DRIVER,60644,P,2,2020,12:00:00
39bf105be6fd93b35e5d00547a98b541444620b42162dc22d0830910c3e19b212682404a738037e56052758b9e22d5ed92e6a3a71c6a04f5af38bf3c97f566e5,2020-02-11 13:00:00,797107.0,DRIVER,60630,P,2,2020,13:00:00
39bf105be6fd93b35e5d00547a98b541444620b42162dc22d0830910c3e19b212682404a738037e56052758b9e22d5ed92e6a3a71c6a04f5af38bf3c97f566e5,2020-02-11 13:00:00,797112.0,DRIVER,60646,P,2,2020,13:00:00
8814dc6e8f437259fef2904b39606182a3af0efca607cf49fdddcc8b7b7c563b243f28e14eefa129fcab54d96366c7159e8927ffed8d04340fd83da4ebc11f42,2020-02-11 08:30:00,797111.0,DRIVER,60501,P,2,2020,08:30:00
ce7f5acd2f542c2d41813c756f73d2be04ea13e712c31f198dc11d5cf9fc7998c92b804c0c62ac511927f7d64338b047c839912f4599be435d2d191345a1f9c7,2020-02-11 12:00:00,797134.0,DRIVER,60644,P,2,2020,12:00:00
ce7f5acd2f542c2d41813c756f73d2be04ea13e712c31f198dc11d5cf9fc7998c92b804c0c62ac511927f7d64338b047c839912f4599be435d2d191345a1f9c7,2020-02-11 12:00:00,797123.0,DRIVER,60068,P,2,2020,12:00:00
26201e24dadcfecc3cfe69f10b7224a4df15f0baecf2e955ef8f8a161eedf196888c395ce9dd5fac43cd1d06f2111cd516400b90912744bd7bfaa0cb67ae3641,2020-02-11 14:00:00,797131.0,DRIVER,60617,P,2,2020,14:00:00
179946405d801e746d45b124a2192da7fa485c7215d6d77766cb74215791d83a032475af311fdcde1e345b7aaa2732938dc7643b2a851b9a431bb709b2befe36,2020-02-11 13:40:00,797142.0,DRIVER,60616,P,2,2020,13:40:00
179946405d801e746d45b124a2192da7fa485c7215d6d77766cb74215791d83a032475af311fdcde1e345b7aaa2732938dc7643b2a851b9a431bb709b2befe36,2020-02-11 13:40:00,797147.0,DRIVER,60653,P,2,2020,13:40:00
a8d8dbae21670b260acc85f784697c95f8f47b70728a665dde16e782bf6e6240249bcf9c9716553c40a9135e5c13cde73c184155e26fa98612da28f5e2fc466d,2020-02-11 13:30:00,797146.0,DRIVER,60615,P,2,2020,13:30:00
a8d8dbae21670b260acc85f784697c95f8f47b70728a665dde16e782bf6e6240249bcf9c9716553c40a9135e5c13cde73c184155e26fa98612da28f5e2fc466d,2020-02-11 13:30:00,797157.0,DRIVER,60621,P,2,2020,13:30:00
2485c3c4e3b5b3b7525dbeea6245588852d6a7e162371fbdc1a1657d906ac763a0cac9df5a8d893b01cb50fa5642a7a838653d49b9bafba29eb930fac25f42d4,2020-02-11 13:16:00,797149.0,DRIVER,60484,P,2,2020,13:16:00
773fddb5dcab1b80da076091897bf8c62a823617099087221fa6bc14eb2a6c45a5b875ca19634a3cbe4a2f0c41d14df559b8c1ff0ec5d15af21540adc8e74d54,2020-02-11 12:50:00,797144.0,DRIVER,60629,P,2,2020,12:50:00
773fddb5dcab1b80da076091897bf8c62a823617099087221fa6bc14eb2a6c45a5b875ca19634a3cbe4a2f0c41d14df559b8c1ff0ec5d15af21540adc8e74d54,2020-02-11 12:50:00,797148.0,DRIVER,60619,P,2,2020,12:50:00
4abf16846d50fe7557cb2fe1fde8b8bdc96e0ff09e6233083ef65a8a08853abf24b433d3c6b1ae0e0683c0e8ea06d137db8d03d45ba3baca918b0fa050f4b604,2020-02-11 11:00:00,797154.0,DRIVER,60621,P,2,2020,11:00:00
4abf16846d50fe7557cb2fe1fde8b8bdc96e0ff09e6233083ef65a8a08853abf24b433d3c6b1ae0e0683c0e8ea06d137db8d03d45ba3baca918b0fa050f4b604,2020-02-11 11:00:00,797186.0,DRIVER,60655,P,2,2020,11:00:00
98a6a25b7805d18af447d6eb34fbd6d4f0f6b53b2e9ffda280e737cb5e973dc4109876c0eed883bf34316d950b363e8de3f4693266d5b411a2f71b132b98f89f,2020-02-11 13:55:00,797151.0,DRIVER,60649,P,2,2020,13:55:00
98a6a25b7805d18af447d6eb34fbd6d4f0f6b53b2e9ffda280e737cb5e973dc4109876c0eed883bf34316d950b363e8de3f4693266d5b411a2f71b132b98f89f,2020-02-11 13:55:00,797161.0,DRIVER,60174,P,2,2020,13:55:00
7219aa45730b60e723b357a67e945286f9b0f286103463abc6069920f3818bd1c862b4fb9c5519227d4490ddf71e8856829f7c960191db6681bc39ec91d5ed67,2020-02-11 14:50:00,797162.0,DRIVER,60053,P,2,2020,14:50:00
7219aa45730b60e723b357a67e945286f9b0f286103463abc6069920f3818bd1c862b4fb9c5519227d4490ddf71e8856829f7c960191db6681bc39ec91d5ed67,2020-02-11 14:50:00,797168.0,DRIVER,60712,P,2,2020,14:50:00
9f9286666159df944255834060e556b1a2afbe984472517f45d5b1fc7ff87e77e53b9d3991642f92657a831e817e5930393784dcbb17379610bd569f8909edbd,2020-02-11 14:12:00,797167.0,DRIVER,60636,P,2,2020,14:12:00
9f9286666159df944255834060e556b1a2afbe984472517f45d5b1fc7ff87e77e53b9d3991642f92657a831e817e5930393784dcbb17379610bd569f8909edbd,2020-02-11 14:12:00,797176.0,DRIVER,54437,P,2,2020,14:12:00
9f9286666159df944255834060e556b1a2afbe984472517f45d5b1fc7ff87e77e53b9d3991642f92657a831e817e5930393784dcbb17379610bd569f8909edbd,2020-02-11 14:12:00,797183.0,DRIVER,46410,P,2,2020,14:12:00
9315e41a4347df805492113f41c25982cb9ba4e70c1d04a912f7a8f96305cafbddf6095592712a637d6ab0a81757ea516220bc6db4d8803dbd50f7783e83049b,2020-02-11 13:30:00,797171.0,DRIVER,60538,P,2,2020,13:30:00
9315e41a4347df805492113f41c25982cb9ba4e70c1d04a912f7a8f96305cafbddf6095592712a637d6ab0a81757ea516220bc6db4d8803dbd50f7783e83049b,2020-02-11 13:30:00,797175.0,DRIVER,60177,P,2,2020,13:30:00
0b192fa1f4afcfb0ecc3eb542026d1a3fddb66167d4edd6749b7213b23f5b2f87890ea5bcbeb507e9b31f8ef9835186feea271f2fb2f57e0ef27b3532cb99c52,2020-02-11 13:15:00,797180.0,DRIVER,60653,P,2,2020,13:15:00
dcc864860edaad3ddb2ca093f17434bfc72c8a79dc6d5e0a5518487fa93e426f354c16eb1fc5d015852a690ef0d29b70c80929c5f01a089cef9949d390175db6,2020-02-11 13:48:00,797179.0,DRIVER,60616,P,2,2020,13:48:00
dcc864860edaad3ddb2ca093f17434bfc72c8a79dc6d5e0a5518487fa93e426f354c16eb1fc5d015852a690ef0d29b70c80929c5f01a089cef9949d390175db6,2020-02-11 13:48:00,797188.0,DRIVER,60619,P,2,2020,13:48:00
96ec5964d635dd5e875189be4b635f079917f3692c05755b3a26e07102a3655787b678a92c6d9c0a2a938d9bef4aac3db278a9d2135f59d0af9b29f7ca533e65,2020-02-11 15:15:00,797193.0,DRIVER,60653,P,2,2020,15:15:00
96ec5964d635dd5e875189be4b635f079917f3692c05755b3a26e07102a3655787b678a92c6d9c0a2a938d9bef4aac3db278a9d2135f59d0af9b29f7ca533e65,2020-02-11 15:15:00,797241.0,DRIVER,60453,P,2,2020,15:15:00
8c397e4735a77b5048e4c79ca55992382d69e920ecdcb1e3b197798270aae6d8a2651b96fb481bd03245e91036cb33ca0006dd9abb28287396dd6b33f102c703,2020-02-11 15:00:00,797177.0,DRIVER,60620,P,2,2020,15:00:00
31fa1d4283f057d11f24a1d15ed2af26d1387dc5816459f6eaee26bf76ac3579ebf16a34db3e04e9e1267475bb70ba05ab2314f1e0771a5d602c2f3b7ddf1f34,2020-02-11 14:30:00,797184.0,DRIVER,78596,P,2,2020,14:30:00
978f89c486aba3563f3a86b19d6dfc65fa9a22ef98f01b81f91fcffb797c5ac3e507d5e5ce61700c4bee5fc76661d3924f055582825a8952180118a4f24c3ca4,2020-02-11 14:33:00,797191.0,DRIVER,60115,P,2,2020,14:33:00
978f89c486aba3563f3a86b19d6dfc65fa9a22ef98f01b81f91fcffb797c5ac3e507d5e5ce61700c4bee5fc76661d3924f055582825a8952180118a4f24c3ca4,2020-02-11 14:33:00,797204.0,DRIVER,60634,P,2,2020,14:33:00
4771488cf3e543b82a9b9ea22f9fedf199d3b04ae2359093423c008db213e097c5d2c585110687d90bfbb73f556fdcb9ed1f7755107dd2dba4e8dae0c4b98945,2020-02-11 14:35:00,797203.0,DRIVER,60148,P,2,2020,14:35:00
ae54a406a290ce16ca40adf847271e2978b56ef1f44d39d1622e8abb68c698d06dab54a2b71e539355f07ee728a930064611c51e47e3ab247053177061255240,2020-02-11 15:45:00,797195.0,DRIVER,60629,P,2,2020,15:45:00
1dd580e5bf4ad40cbeb0ec745bf872a947fca26185dd3756438e58f71737db63dfbb0f30f5454c45af993b3804b5a109f172df99f21a58966ac9950be0dee49a,2020-02-11 15:20:00,797196.0,DRIVER,60624,P,2,2020,15:20:00
1dd580e5bf4ad40cbeb0ec745bf872a947fca26185dd3756438e58f71737db63dfbb0f30f5454c45af993b3804b5a109f172df99f21a58966ac9950be0dee49a,2020-02-11 15:20:00,797201.0,DRIVER,60612,P,2,2020,15:20:00
